generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
78,0.433694,0.0352911411546864,0.11814743165215509,0.02965440609962421,0.01288339737483844,0.00300654494448566,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6891873.668422143,38594.81231383936,8486040914.873999,105778379.08612384,374.82932706457825,21.31411518859106,0
79,0.433694,0.0352911411546864,0.11814743165215509,0.02965440609962421,0.01288339737483844,0.00300654494448566,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6891873.668422143,38594.81231383936,8483858663.747999,104508959.41972958,374.6309004369595,21.456251983256404,0
80,0.43879199999999996,0.03519932749357578,0.114234700435319,0.029539708450535076,0.013961754557134743,0.004575461778438924,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6890940.985707348,37615.81218312268,8483858663.747999,104508959.41972958,374.6309004369595,21.456251983256404,0
81,0.43879199999999996,0.03519932749357578,0.114234700435319,0.029539708450535076,0.013961754557134743,0.004575461778438924,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6890940.985707348,37615.81218312268,8483858663.747999,104508959.41972958,374.6309004369595,21.456251983256404,0
82,0.43879199999999996,0.03519932749357578,0.114234700435319,0.029539708450535076,0.013961754557134743,0.004575461778438924,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6888649.378780348,39249.7966340095,8479917329.4419985,105765563.46074322,374.6309004369595,21.456251983256404,0
83,0.43879199999999996,0.03519932749357578,0.114234700435319,0.029539708450535076,0.013961754557134743,0.004575461778438924,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6888481.531729052,39231.97854134775,8478908969.381998,106457419.36257675,374.6309004369595,21.456251983256404,0
84,0.43879199999999996,0.03519932749357578,0.114234700435319,0.029539708450535076,0.013961754557134743,0.004575461778438924,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6885723.959641144,39100.60182107461,8478743680.2319975,106536561.81079347,374.6309004369595,21.456251983256404,0
85,0.442972,0.03541097931433132,0.1117869367262831,0.029048461880804708,0.01192668772438966,0.003334097984727204,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6885467.27576187,39112.74552943907,8478743680.2319975,106536561.81079347,374.6309004369595,21.456251983256404,0
86,0.442972,0.03541097931433132,0.1117869367262831,0.029048461880804708,0.01192668772438966,0.003334097984727204,1.0,0.0,1.0,0.0,6863685.046556181,8672352287.43,352.42516708729073,6884379.0093711335,38127.95355264393,8476993194.991999,107785599.54287624,374.54214471448535,21.553866021466092,0
87,0.442972,0.03541097931433132,0.1117869367262831,0.029048461880804708,0.01192668772438966,0.003334097984727204,1.0,0.0,1.0,0.0,6863685.046556181,8640207141.88,352.42516708729073,6882248.351207614,38562.87955855325,8470176619.121999,107705195.5230465,374.54214471448535,21.553866021466092,0
88,0.442972,0.03541097931433132,0.1117869367262831,0.029048461880804708,0.01192668772438966,0.003334097984727204,1.0,0.0,1.0,0.0,6847458.154361334,8640207141.88,352.42516708729073,6878080.919516593,39800.33302416481,8470026940.5269985,107823149.94701917,374.54214471448535,21.553866021466092,0
89,0.442972,0.03541097931433132,0.1117869367262831,0.029048461880804708,0.01192668772438966,0.003334097984727204,1.0,0.0,1.0,0.0,6847458.154361334,8640207141.88,352.42516708729073,6876422.713768816,41398.9536167493,8470026940.5269985,107823149.94701917,374.54214471448535,21.553866021466092,0
90,0.449234,0.03621829046214081,0.10847026285848542,0.029199523049559716,0.012011985266010211,0.0030228776457058883,1.0,0.0,1.0,0.0,6847458.154361334,8640207141.88,352.42516708729073,6876422.713768816,41398.9536167493,8463597200.231999,108977844.90706497,374.54214471448535,21.553866021466092,0
