solution_id,objective,stored,replayed,matches
formal-run-01-CCP30-solution-0131,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0134,cost,12047103.63516718,12047103.63516718,True
formal-run-01-CCP30-solution-0134,emission,9501269054.673187,9501269054.673187,True
formal-run-01-CCP30-solution-0134,makespan,554.1162728227106,554.1162728227106,True
formal-run-01-CCP30-solution-0135,cost,11926149.137581483,11926149.137581483,True
formal-run-01-CCP30-solution-0135,emission,10222099387.18104,10222099387.18104,True
formal-run-01-CCP30-solution-0135,makespan,532.3885269194767,532.3885269194767,True
formal-run-01-CCP30-solution-0136,cost,12238868.768472847,12238868.768472847,True
formal-run-01-CCP30-solution-0136,emission,9373303717.31607,9373303717.31607,True
formal-run-01-CCP30-solution-0136,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0137,cost,12100402.121440157,12100402.121440157,True
formal-run-01-CCP30-solution-0137,emission,9434243394.713793,9434243394.713793,True
formal-run-01-CCP30-solution-0137,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0138,cost,11976094.733129388,11976094.733129388,True
formal-run-01-CCP30-solution-0138,emission,9611465746.955448,9611465746.955448,True
formal-run-01-CCP30-solution-0138,makespan,545.7816027559023,545.7816027559023,True
formal-run-01-CCP30-solution-0139,cost,12171382.887548815,12171382.887548815,True
formal-run-01-CCP30-solution-0139,emission,9413506024.238062,9413506024.238062,True
formal-run-01-CCP30-solution-0139,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0140,cost,11917913.938123653,11917913.938123653,True
formal-run-01-CCP30-solution-0140,emission,9681062051.180124,9681062051.180124,True
formal-run-01-CCP30-solution-0140,makespan,545.7816027559023,545.7816027559023,True
formal-run-01-CCP30-solution-0141,cost,11831721.742253244,11831721.742253244,True
formal-run-01-CCP30-solution-0141,emission,9892512795.798193,9892512795.798193,True
formal-run-01-CCP30-solution-0141,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0142,cost,11875530.361703658,11875530.361703658,True
formal-run-01-CCP30-solution-0142,emission,9743119881.243263,9743119881.243263,True
formal-run-01-CCP30-solution-0142,makespan,554.5387058180277,554.5387058180277,True
formal-run-01-CCP30-solution-0143,cost,12099826.300834209,12099826.300834209,True
formal-run-01-CCP30-solution-0143,emission,9424779894.431576,9424779894.431576,True
formal-run-01-CCP30-solution-0143,makespan,554.1162728227106,554.1162728227106,True
formal-run-01-CCP30-solution-0144,cost,11810342.777534327,11810342.777534327,True
formal-run-01-CCP30-solution-0144,emission,9963761512.426016,9963761512.426016,True
formal-run-01-CCP30-solution-0144,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0145,cost,11882360.989490366,11882360.989490366,True
formal-run-01-CCP30-solution-0145,emission,9573709268.705788,9573709268.705788,True
formal-run-01-CCP30-solution-0145,makespan,574.7733331840851,574.7733331840851,True
formal-run-01-CCP30-solution-0146,cost,11912151.72852036,11912151.72852036,True
formal-run-01-CCP30-solution-0146,emission,9688561533.551533,9688561533.551533,True
formal-run-01-CCP30-solution-0146,makespan,536.6461741697174,536.6461741697174,True
formal-run-01-CCP30-solution-0147,cost,11835319.149072964,11835319.149072964,True
formal-run-01-CCP30-solution-0147,emission,9909076493.845507,9909076493.845507,True
formal-run-01-CCP30-solution-0147,makespan,554.5387058180277,554.5387058180277,True
formal-run-01-CCP30-solution-0148,cost,11898397.85089066,11898397.85089066,True
formal-run-01-CCP30-solution-0148,emission,9501601166.36051,9501601166.36051,True
formal-run-01-CCP30-solution-0148,makespan,574.7733331840851,574.7733331840851,True
formal-run-01-CCP30-solution-0149,cost,12142769.720489806,12142769.720489806,True
formal-run-01-CCP30-solution-0149,emission,9347578886.723803,9347578886.723803,True
formal-run-01-CCP30-solution-0149,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0150,cost,11906030.797999237,11906030.797999237,True
formal-run-01-CCP30-solution-0150,emission,9691939501.330519,9691939501.330519,True
formal-run-01-CCP30-solution-0150,makespan,545.7816027559023,545.7816027559023,True
formal-run-01-CCP30-solution-0151,cost,12163137.922927536,12163137.922927536,True
formal-run-01-CCP30-solution-0151,emission,9344984175.22843,9344984175.22843,True
formal-run-01-CCP30-solution-0151,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0153,cost,11825656.080847051,11825656.080847051,True
formal-run-01-CCP30-solution-0153,emission,9864642610.001793,9864642610.001793,True
formal-run-01-CCP30-solution-0153,makespan,573.945246781605,573.945246781605,True
formal-run-01-CCP30-solution-0154,cost,12062724.428726627,12062724.428726627,True
formal-run-01-CCP30-solution-0154,emission,9582870215.820892,9582870215.820892,True
formal-run-01-CCP30-solution-0154,makespan,537.1057664957777,537.1057664957777,True
formal-run-01-CCP30-solution-0155,cost,12121867.944317307,12121867.944317307,True
formal-run-01-CCP30-solution-0155,emission,9306058745.825264,9306058745.825264,True
formal-run-01-CCP30-solution-0155,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0156,cost,11807881.229725316,11807881.229725316,True
formal-run-01-CCP30-solution-0156,emission,9972127882.639677,9972127882.639677,True
formal-run-01-CCP30-solution-0156,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0157,cost,12085210.854784789,12085210.854784789,True
formal-run-01-CCP30-solution-0157,emission,9461866122.540054,9461866122.540054,True
formal-run-01-CCP30-solution-0157,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0158,cost,11980419.062640438,11980419.062640438,True
formal-run-01-CCP30-solution-0158,emission,10227894202.395432,10227894202.395432,True
formal-run-01-CCP30-solution-0158,makespan,528.5010677514558,528.5010677514558,True
formal-run-01-CCP30-solution-0159,cost,12024289.549542911,12024289.549542911,True
formal-run-01-CCP30-solution-0159,emission,9569208775.372593,9569208775.372593,True
formal-run-01-CCP30-solution-0159,makespan,545.7816027559023,545.7816027559023,True
formal-run-01-CCP30-solution-0160,cost,11922576.638823807,11922576.638823807,True
formal-run-01-CCP30-solution-0160,emission,9540797118.581713,9540797118.581713,True
formal-run-01-CCP30-solution-0160,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0161,cost,12057251.312824385,12057251.312824385,True
formal-run-01-CCP30-solution-0161,emission,9373948023.461893,9373948023.461893,True
formal-run-01-CCP30-solution-0161,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0162,cost,12060426.350003593,12060426.350003593,True
formal-run-01-CCP30-solution-0162,emission,9519472467.31598,9519472467.31598,True
formal-run-01-CCP30-solution-0162,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0164,cost,12216133.19726483,12216133.19726483,True
formal-run-01-CCP30-solution-0164,emission,9389171781.750195,9389171781.750195,True
formal-run-01-CCP30-solution-0164,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0165,cost,12064604.736246703,12064604.736246703,True
formal-run-01-CCP30-solution-0165,emission,9478496069.220253,9478496069.220253,True
formal-run-01-CCP30-solution-0165,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0166,cost,11920499.731707394,11920499.731707394,True
formal-run-01-CCP30-solution-0166,emission,9543028747.966417,9543028747.966417,True
formal-run-01-CCP30-solution-0166,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0167,cost,11892453.3156057,11892453.3156057,True
formal-run-01-CCP30-solution-0167,emission,9591649306.342508,9591649306.342508,True
formal-run-01-CCP30-solution-0167,makespan,574.7027832522273,574.7027832522273,True
formal-run-01-CCP30-solution-0168,cost,12070411.390957806,12070411.390957806,True
formal-run-01-CCP30-solution-0168,emission,9318230056.672073,9318230056.672073,True
formal-run-01-CCP30-solution-0168,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0169,cost,12037755.16573086,12037755.16573086,True
formal-run-01-CCP30-solution-0169,emission,9563290745.750456,9563290745.750456,True
formal-run-01-CCP30-solution-0169,makespan,545.7816027559023,545.7816027559023,True
formal-run-01-CCP30-solution-0170,cost,11915405.176443534,11915405.176443534,True
formal-run-01-CCP30-solution-0170,emission,9509487042.86949,9509487042.86949,True
formal-run-01-CCP30-solution-0170,makespan,574.7027832522273,574.7027832522273,True
formal-run-01-CCP30-solution-0171,cost,11943102.287472341,11943102.287472341,True
formal-run-01-CCP30-solution-0171,emission,9535912224.12732,9535912224.12732,True
formal-run-01-CCP30-solution-0171,makespan,554.5387058180277,554.5387058180277,True
formal-run-01-CCP30-solution-0172,cost,12040736.155641738,12040736.155641738,True
formal-run-01-CCP30-solution-0172,emission,9342422026.459541,9342422026.459541,True
formal-run-01-CCP30-solution-0172,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0173,cost,11978555.729796704,11978555.729796704,True
formal-run-01-CCP30-solution-0173,emission,9603244332.779705,9603244332.779705,True
formal-run-01-CCP30-solution-0173,makespan,545.7816027559023,545.7816027559023,True
formal-run-01-CCP30-solution-0174,cost,11962992.267393116,11962992.267393116,True
formal-run-01-CCP30-solution-0174,emission,9424169842.097662,9424169842.097662,True
formal-run-01-CCP30-solution-0174,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0175,cost,11951764.617745444,11951764.617745444,True
formal-run-01-CCP30-solution-0175,emission,9657903943.923407,9657903943.923407,True
formal-run-01-CCP30-solution-0175,makespan,545.7816027559023,545.7816027559023,True
formal-run-01-CCP30-solution-0176,cost,12103867.801560476,12103867.801560476,True
formal-run-01-CCP30-solution-0176,emission,9475964114.554653,9475964114.554653,True
formal-run-01-CCP30-solution-0176,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0177,cost,12079725.369235473,12079725.369235473,True
formal-run-01-CCP30-solution-0177,emission,9466702838.203714,9466702838.203714,True
formal-run-01-CCP30-solution-0177,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0178,cost,12190310.782844145,12190310.782844145,True
formal-run-01-CCP30-solution-0178,emission,9404685499.26189,9404685499.26189,True
formal-run-01-CCP30-solution-0178,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0179,cost,11810612.451093826,11810612.451093826,True
formal-run-01-CCP30-solution-0179,emission,9962073721.511936,9962073721.511936,True
formal-run-01-CCP30-solution-0179,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0180,cost,11917301.218476396,11917301.218476396,True
formal-run-01-CCP30-solution-0180,emission,9685780563.062536,9685780563.062536,True
formal-run-01-CCP30-solution-0180,makespan,538.3877641078334,538.3877641078334,True
formal-run-01-CCP30-solution-0181,cost,11964848.279363051,11964848.279363051,True
formal-run-01-CCP30-solution-0181,emission,9496499002.110615,9496499002.110615,True
formal-run-01-CCP30-solution-0181,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0182,cost,12139053.36283498,12139053.36283498,True
formal-run-01-CCP30-solution-0182,emission,9354928032.37739,9354928032.37739,True
formal-run-01-CCP30-solution-0182,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0183,cost,11844614.881113295,11844614.881113295,True
formal-run-01-CCP30-solution-0183,emission,9817011100.404482,9817011100.404482,True
formal-run-01-CCP30-solution-0183,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0184,cost,12173717.343063226,12173717.343063226,True
formal-run-01-CCP30-solution-0184,emission,9409862628.027235,9409862628.027235,True
formal-run-01-CCP30-solution-0184,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0185,cost,12123751.578770932,12123751.578770932,True
formal-run-01-CCP30-solution-0185,emission,9445585976.348425,9445585976.348425,True
formal-run-01-CCP30-solution-0185,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0186,cost,12082295.4610532,12082295.4610532,True
formal-run-01-CCP30-solution-0186,emission,9487838743.007732,9487838743.007732,True
formal-run-01-CCP30-solution-0186,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0187,cost,12091879.291678777,12091879.291678777,True
formal-run-01-CCP30-solution-0187,emission,9296194801.857723,9296194801.857723,True
formal-run-01-CCP30-solution-0187,makespan,574.7027832522273,574.7027832522273,True
formal-run-01-CCP30-solution-0188,cost,11930017.595983576,11930017.595983576,True
formal-run-01-CCP30-solution-0188,emission,9677414509.370274,9677414509.370274,True
formal-run-01-CCP30-solution-0188,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0189,cost,11822332.797112983,11822332.797112983,True
formal-run-01-CCP30-solution-0189,emission,9888200759.157183,9888200759.157183,True
formal-run-01-CCP30-solution-0189,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0190,cost,11846057.732069034,11846057.732069034,True
formal-run-01-CCP30-solution-0190,emission,9644318595.622091,9644318595.622091,True
formal-run-01-CCP30-solution-0190,makespan,574.7645130351591,574.7645130351591,True
formal-run-01-CCP30-solution-0191,cost,11818780.842660345,11818780.842660345,True
formal-run-01-CCP30-solution-0191,emission,9884822791.378197,9884822791.378197,True
formal-run-01-CCP30-solution-0191,makespan,574.7027832522273,574.7027832522273,True
formal-run-01-CCP30-solution-0192,cost,11971166.545871167,11971166.545871167,True
formal-run-01-CCP30-solution-0192,emission,9668346933.48358,9668346933.48358,True
formal-run-01-CCP30-solution-0192,makespan,536.6461741697174,536.6461741697174,True
formal-run-01-CCP30-solution-0193,cost,11913930.053334013,11913930.053334013,True
formal-run-01-CCP30-solution-0193,emission,9521086424.824217,9521086424.824217,True
formal-run-01-CCP30-solution-0193,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0194,cost,12027808.07032401,12027808.07032401,True
formal-run-01-CCP30-solution-0194,emission,9323800261.365444,9323800261.365444,True
formal-run-01-CCP30-solution-0194,makespan,574.7733331840851,574.7733331840851,True
formal-run-01-CCP30-solution-0195,cost,11826684.928445145,11826684.928445145,True
formal-run-01-CCP30-solution-0195,emission,9875454957.225151,9875454957.225151,True
formal-run-01-CCP30-solution-0195,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0196,cost,12176173.583541363,12176173.583541363,True
formal-run-01-CCP30-solution-0196,emission,9385260627.274595,9385260627.274595,True
formal-run-01-CCP30-solution-0196,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0197,cost,12211440.686709743,12211440.686709743,True
formal-run-01-CCP30-solution-0197,emission,9391927192.130161,9391927192.130161,True
formal-run-01-CCP30-solution-0197,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0198,cost,11968905.647566726,11968905.647566726,True
formal-run-01-CCP30-solution-0198,emission,9419752846.234657,9419752846.234657,True
formal-run-01-CCP30-solution-0198,makespan,574.7645130351591,574.7645130351591,True
formal-run-01-CCP30-solution-0201,cost,11981504.532168455,11981504.532168455,True
formal-run-01-CCP30-solution-0201,emission,10129733230.340387,10129733230.340387,True
formal-run-01-CCP30-solution-0201,makespan,529.1067539577374,529.1067539577374,True
formal-run-01-CCP30-solution-0202,cost,11849195.500557337,11849195.500557337,True
formal-run-01-CCP30-solution-0202,emission,9735234004.734285,9735234004.734285,True
formal-run-01-CCP30-solution-0202,makespan,573.945246781605,573.945246781605,True
formal-run-01-CCP30-solution-0203,cost,11876193.109576836,11876193.109576836,True
formal-run-01-CCP30-solution-0203,emission,9811464848.006733,9811464848.006733,True
formal-run-01-CCP30-solution-0203,makespan,533.1477939747391,533.1477939747391,True
formal-run-01-CCP30-solution-0204,cost,11926759.85636357,11926759.85636357,True
formal-run-01-CCP30-solution-0204,emission,9506332105.57068,9506332105.57068,True
formal-run-01-CCP30-solution-0204,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0205,cost,11806790.823081689,11806790.823081689,True
formal-run-01-CCP30-solution-0205,emission,9960383544.647032,9960383544.647032,True
formal-run-01-CCP30-solution-0205,makespan,574.7027832522273,574.7027832522273,True
formal-run-01-CCP30-solution-0206,cost,12126731.120683799,12126731.120683799,True
formal-run-01-CCP30-solution-0206,emission,9420590461.226171,9420590461.226171,True
formal-run-01-CCP30-solution-0206,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0207,cost,11948983.240893235,11948983.240893235,True
formal-run-01-CCP30-solution-0207,emission,9387531515.64702,9387531515.64702,True
formal-run-01-CCP30-solution-0207,makespan,574.7733331840851,574.7733331840851,True
formal-run-01-CCP30-solution-0208,cost,11828631.492650077,11828631.492650077,True
formal-run-01-CCP30-solution-0208,emission,9817607532.111887,9817607532.111887,True
formal-run-01-CCP30-solution-0208,makespan,574.7027832522273,574.7027832522273,True
formal-run-01-CCP30-solution-0209,cost,12291342.830874395,12291342.830874395,True
formal-run-01-CCP30-solution-0209,emission,9361910782.488306,9361910782.488306,True
formal-run-01-CCP30-solution-0209,makespan,553.1831612151473,553.1831612151473,True
formal-run-01-CCP30-solution-0210,cost,11827677.829410836,11827677.829410836,True
formal-run-01-CCP30-solution-0210,emission,9824574839.715103,9824574839.715103,True
formal-run-01-CCP30-solution-0210,makespan,573.945246781605,573.945246781605,True
formal-run-01-CCP30-solution-0211,cost,12154236.949070415,12154236.949070415,True
formal-run-01-CCP30-solution-0211,emission,9290152945.9266,9290152945.9266,True
formal-run-01-CCP30-solution-0211,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0212,cost,12119202.070476549,12119202.070476549,True
formal-run-01-CCP30-solution-0212,emission,9298964854.37881,9298964854.37881,True
formal-run-01-CCP30-solution-0212,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0213,cost,11853261.829141537,11853261.829141537,True
formal-run-01-CCP30-solution-0213,emission,9893627111.479752,9893627111.479752,True
formal-run-01-CCP30-solution-0213,makespan,536.6461741697174,536.6461741697174,True
formal-run-01-CCP30-solution-0214,cost,12112936.536328137,12112936.536328137,True
formal-run-01-CCP30-solution-0214,emission,9458992905.29382,9458992905.29382,True
formal-run-01-CCP30-solution-0214,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0215,cost,11885926.971237756,11885926.971237756,True
formal-run-01-CCP30-solution-0215,emission,9729100345.935228,9729100345.935228,True
formal-run-01-CCP30-solution-0215,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0216,cost,12192783.739934055,12192783.739934055,True
formal-run-01-CCP30-solution-0216,emission,9377829200.115562,9377829200.115562,True
formal-run-01-CCP30-solution-0216,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0217,cost,11910907.82668761,11910907.82668761,True
formal-run-01-CCP30-solution-0217,emission,9696658013.21293,9696658013.21293,True
formal-run-01-CCP30-solution-0217,makespan,536.6461741697174,536.6461741697174,True
formal-run-01-CCP30-solution-0219,cost,11855449.5747406,11855449.5747406,True
formal-run-01-CCP30-solution-0219,emission,9614288886.592136,9614288886.592136,True
formal-run-01-CCP30-solution-0219,makespan,574.7645130351591,574.7645130351591,True
formal-run-01-CCP30-solution-0220,cost,11964579.509782786,11964579.509782786,True
formal-run-01-CCP30-solution-0220,emission,9659874659.717466,9659874659.717466,True
formal-run-01-CCP30-solution-0220,makespan,537.1057664957777,537.1057664957777,True
formal-run-01-CCP30-solution-0221,cost,11820140.442228109,11820140.442228109,True
formal-run-01-CCP30-solution-0221,emission,9894858462.245626,9894858462.245626,True
formal-run-01-CCP30-solution-0221,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0222,cost,12064891.08755577,12064891.08755577,True
formal-run-01-CCP30-solution-0222,emission,9786719348.221336,9786719348.221336,True
formal-run-01-CCP30-solution-0222,makespan,528.5010677514558,528.5010677514558,True
formal-run-01-CCP30-solution-0223,cost,11868604.419666203,11868604.419666203,True
formal-run-01-CCP30-solution-0223,emission,9883572950.35201,9883572950.35201,True
formal-run-01-CCP30-solution-0223,makespan,536.6461741697174,536.6461741697174,True
formal-run-01-CCP30-solution-0224,cost,12125816.6058193,12125816.6058193,True
formal-run-01-CCP30-solution-0224,emission,9292326074.3027,9292326074.3027,True
formal-run-01-CCP30-solution-0224,makespan,570.7493163123478,570.7493163123478,True
formal-run-01-CCP30-solution-0225,cost,12164396.770377137,12164396.770377137,True
formal-run-01-CCP30-solution-0225,emission,9343053403.92431,9343053403.92431,True
formal-run-01-CCP30-solution-0225,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0226,cost,12169261.743771598,12169261.743771598,True
formal-run-01-CCP30-solution-0226,emission,9416166613.345356,9416166613.345356,True
formal-run-01-CCP30-solution-0226,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0228,cost,11851315.955269346,11851315.955269346,True
formal-run-01-CCP30-solution-0228,emission,9832460716.224083,9832460716.224083,True
formal-run-01-CCP30-solution-0228,makespan,554.5387058180277,554.5387058180277,True
formal-run-01-CCP30-solution-0229,cost,12048364.541104032,12048364.541104032,True
formal-run-01-CCP30-solution-0229,emission,9537629460.10503,9537629460.10503,True
formal-run-01-CCP30-solution-0229,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0230,cost,12055849.018918408,12055849.018918408,True
formal-run-01-CCP30-solution-0230,emission,9317472052.133106,9317472052.133106,True
formal-run-01-CCP30-solution-0230,makespan,574.7027832522273,574.7027832522273,True
formal-run-01-CCP30-solution-0231,cost,11959706.61550673,11959706.61550673,True
formal-run-01-CCP30-solution-0231,emission,9532463877.699936,9532463877.699936,True
formal-run-01-CCP30-solution-0231,makespan,554.5387058180277,554.5387058180277,True
formal-run-01-CCP30-solution-0232,cost,12052374.578220759,12052374.578220759,True
formal-run-01-CCP30-solution-0232,emission,9377603010.51705,9377603010.51705,True
formal-run-01-CCP30-solution-0232,makespan,555.964572160971,555.964572160971,True
formal-run-01-CCP30-solution-0233,cost,12094279.589552449,12094279.589552449,True
formal-run-01-CCP30-solution-0233,emission,9444894913.279222,9444894913.279222,True
formal-run-01-CCP30-solution-0233,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0234,cost,11854924.11729596,11854924.11729596,True
formal-run-01-CCP30-solution-0234,emission,9750072628.057095,9750072628.057095,True
formal-run-01-CCP30-solution-0234,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0235,cost,11952533.667973489,11952533.667973489,True
formal-run-01-CCP30-solution-0235,emission,10166288027.079494,10166288027.079494,True
formal-run-01-CCP30-solution-0235,makespan,529.1067539577374,529.1067539577374,True
formal-run-01-CCP30-solution-0236,cost,11869026.861651853,11869026.861651853,True
formal-run-01-CCP30-solution-0236,emission,9577087236.484774,9577087236.484774,True
formal-run-01-CCP30-solution-0236,makespan,574.7645130351591,574.7645130351591,True
formal-run-01-CCP30-solution-0237,cost,12024682.319391983,12024682.319391983,True
formal-run-01-CCP30-solution-0237,emission,9346081971.469976,9346081971.469976,True
formal-run-01-CCP30-solution-0237,makespan,574.7027832522273,574.7027832522273,True
formal-run-01-CCP30-solution-0238,cost,12133636.283764038,12133636.283764038,True
formal-run-01-CCP30-solution-0238,emission,9280454314.75684,9280454314.75684,True
formal-run-01-CCP30-solution-0238,makespan,574.7733331840851,574.7733331840851,True
formal-run-01-CCP30-solution-0239,cost,12109414.89260766,12109414.89260766,True
formal-run-01-CCP30-solution-0239,emission,9310584228.624756,9310584228.624756,True
formal-run-01-CCP30-solution-0239,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0240,cost,11889947.27634397,11889947.27634397,True
formal-run-01-CCP30-solution-0240,emission,9733065720.115522,9733065720.115522,True
formal-run-01-CCP30-solution-0240,makespan,554.5387058180277,554.5387058180277,True
formal-run-01-CCP30-solution-0241,cost,12030273.478238119,12030273.478238119,True
formal-run-01-CCP30-solution-0241,emission,9409407490.211246,9409407490.211246,True
formal-run-01-CCP30-solution-0241,makespan,554.5387058180277,554.5387058180277,True
formal-run-01-CCP30-solution-0242,cost,11800821.447469594,11800821.447469594,True
formal-run-01-CCP30-solution-0242,emission,9790299660.32212,9790299660.32212,True
formal-run-01-CCP30-solution-0242,makespan,574.7645130351591,574.7645130351591,True
formal-run-01-CCP30-solution-0243,cost,12060686.238068752,12060686.238068752,True
formal-run-01-CCP30-solution-0243,emission,9547307492.728224,9547307492.728224,True
formal-run-01-CCP30-solution-0243,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0244,cost,12023260.581638033,12023260.581638033,True
formal-run-01-CCP30-solution-0244,emission,9790808998.93795,9790808998.93795,True
formal-run-01-CCP30-solution-0244,makespan,532.3885269194767,532.3885269194767,True
formal-run-01-CCP30-solution-0245,cost,12200046.34230687,12200046.34230687,True
formal-run-01-CCP30-solution-0245,emission,9396209694.539614,9396209694.539614,True
formal-run-01-CCP30-solution-0245,makespan,550.9444389809082,550.9444389809082,True
formal-run-01-CCP30-solution-0246,cost,12151986.131155228,12151986.131155228,True
formal-run-01-CCP30-solution-0246,emission,9322515637.425293,9322515637.425293,True
formal-run-01-CCP30-solution-0246,makespan,555.8999225371107,555.8999225371107,True
formal-run-01-CCP30-solution-0248,cost,11869978.97425796,11869978.97425796,True
formal-run-01-CCP30-solution-0248,emission,9632228924.228855,9632228924.228855,True
formal-run-01-CCP30-solution-0248,makespan,562.9002955865794,562.9002955865794,True
formal-run-01-CCP30-solution-0250,cost,11854731.791907903,11854731.791907903,True
formal-run-01-CCP30-solution-0250,emission,9805241910.076015,9805241910.076015,True
formal-run-01-CCP30-solution-0250,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0251,cost,11961302.73617004,11961302.73617004,True
formal-run-01-CCP30-solution-0251,emission,9653444662.185944,9653444662.185944,True
formal-run-01-CCP30-solution-0251,makespan,538.3877641078334,538.3877641078334,True
formal-run-01-CCP30-solution-0252,cost,11813892.534983559,11813892.534983559,True
formal-run-01-CCP30-solution-0252,emission,9894829836.01553,9894829836.01553,True
formal-run-01-CCP30-solution-0252,makespan,573.945246781605,573.945246781605,True
formal-run-01-CCP30-solution-0253,cost,11879648.227404814,11879648.227404814,True
formal-run-01-CCP30-solution-0253,emission,9807925447.131914,9807925447.131914,True
formal-run-01-CCP30-solution-0253,makespan,536.6461741697174,536.6461741697174,True
formal-run-01-CCP30-solution-0257,cost,12078175.947422523,12078175.947422523,True
formal-run-01-CCP30-solution-0257,emission,9360401502.091274,9360401502.091274,True
formal-run-01-CCP30-solution-0257,makespan,555.964572160971,555.964572160971,True
formal-run-01-CCP30-solution-0258,cost,12084628.083713016,12084628.083713016,True
formal-run-01-CCP30-solution-0258,emission,9304887720.122946,9304887720.122946,True
formal-run-01-CCP30-solution-0258,makespan,574.7733331840851,574.7733331840851,True
formal-run-01-CCP30-solution-0259,cost,11887928.516781386,11887928.516781386,True
formal-run-01-CCP30-solution-0259,emission,9801249253.78316,9801249253.78316,True
formal-run-01-CCP30-solution-0259,makespan,536.6461741697174,536.6461741697174,True
formal-run-01-CCP30-solution-0261,cost,12128355.694477307,12128355.694477307,True
formal-run-01-CCP30-solution-0261,emission,9359365335.92118,9359365335.92118,True
formal-run-01-CCP30-solution-0261,makespan,555.2163586788495,555.2163586788495,True
formal-run-01-CCP30-solution-0262,cost,12153028.734042203,12153028.734042203,True
formal-run-01-CCP30-solution-0262,emission,9400724056.540892,9400724056.540892,True
formal-run-01-CCP30-solution-0262,makespan,552.8716169976149,552.8716169976149,True
formal-run-01-CCP30-solution-0263,cost,11849784.749478428,11849784.749478428,True
formal-run-01-CCP30-solution-0263,emission,9726077434.485823,9726077434.485823,True
formal-run-01-CCP30-solution-0263,makespan,562.9002955865794,562.9002955865794,True
