generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
96,0.71662,0.0,0.055057580212539016,0.0,0.008100576195955715,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
97,0.71662,0.0,0.055057580212539016,0.0,0.008100576195955715,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
98,0.71662,0.0,0.055057580212539016,0.0,0.008100576195955715,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
99,0.71662,0.0,0.055057580212539016,0.0,0.008100576195955715,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
100,0.71774,0.0,0.05518072015487616,0.0,0.008198652067600207,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
101,0.71774,0.0,0.05518072015487616,0.0,0.008198652067600207,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
102,0.71774,0.0,0.05518072015487616,0.0,0.008198652067600207,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
103,0.71774,0.0,0.05518072015487616,0.0,0.008198652067600207,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,310.8123359052032,6474197.369557649,0.0,7236365657.969999,0.0,310.8123359052032,0.0,0
104,0.71774,0.0,0.05518072015487616,0.0,0.008198652067600207,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,309.76275384796133,6474197.369557649,0.0,7236365657.969999,0.0,309.76275384796133,0.0,0
105,0.71932,0.0,0.05471277507734434,0.0,0.010369183451795796,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,309.76275384796133,6474197.369557649,0.0,7236365657.969999,0.0,309.76275384796133,0.0,0
106,0.71932,0.0,0.05471277507734434,0.0,0.010369183451795796,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,309.76275384796133,6474197.369557649,0.0,7236365657.969999,0.0,309.76275384796133,0.0,0
107,0.71932,0.0,0.05471277507734434,0.0,0.010369183451795796,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,309.76275384796133,6474197.369557649,0.0,7236365657.969999,0.0,309.76275384796133,0.0,0
108,0.71932,0.0,0.05471277507734434,0.0,0.010369183451795796,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,309.76275384796133,6474197.369557649,0.0,7236365657.969999,0.0,309.76275384796133,0.0,0
109,0.71932,0.0,0.05471277507734434,0.0,0.010369183451795796,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,309.76275384796133,6474197.369557649,0.0,7236365657.969999,0.0,309.76275384796133,0.0,0
110,0.72024,0.0,0.05388103196167485,0.0,0.010151549765979453,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,309.76275384796133,6474197.369557649,0.0,7236365657.969999,0.0,309.76275384796133,0.0,0
111,0.72024,0.0,0.05388103196167485,0.0,0.010151549765979453,0.0,1.0,0.0,1.0,0.0,6474197.369557649,7236365657.969999,309.76275384796133,6474197.369557649,0.0,7236365657.969999,0.0,309.76275384796133,0.0,0
